Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance
"Amsterdam, Netherlands - London, United Kingdom",LHR,AMS,51.5,-0.45,52.31,4.75,367.95817016287947
"Amsterdam, Netherlands - San Francisco, United States Of America",SFO,AMS,51.5,-0.45,52.31,4.75,367.95817016287947
"Amsterdam, Netherlands - London, United Kingdom",LHR,AMS,51.5,-0.45,52.31,4.75,367.95817016287947
"Amsterdam, Netherlands - London, United Kingdom",LHR,AMS,51.5,-0.45,52.31,4.75,367.95817016287947
"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,368.66216487166395
"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,368.66216487166395
"Milan, Italy - Munich, Germany",MUC,MXP,48.3,11.77,45.47,9.18,371.23636928033403
"Washington Dc, United States Of America - White Plains, United States Of America",DCA,HPN,38.9,-77.04,41.07,-73.7,373.158269400899
"Des Moines, United States Of America - Minneapolis, United States Of America",MSP,DSM,44.9,-93.2,41.53,-93.65,376.6134604509914
"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LTN,54.1,-4.63,51.88,-0.37,377.1506482613884
"Johannesburg, South Africa - Phalaborwa, South Africa",JNB,PHW,-26.1,28.23,-23.94,31.15,379.8984757599216
"Doha, Qatar - Dubai, United Arab Emirates",DXB,DOH,25.3,55.35,25.27,51.56,381.175073889431
"Doha, Qatar - New York, United States Of America",JFK,DOH,25.3,55.35,25.27,51.56,381.175073889431
"Doha, Qatar - Dubai, United Arab Emirates",DXB,DOH,25.3,55.35,25.27,51.56,381.175073889431
"Bloemfontein, South Africa - Johannesburg, South Africa",BFN,JNB,-29.1,26.3,-26.13,28.23,381.18291010517265
"Doha, Qatar - Dubai, United Arab Emirates",DOH,DXB,25.3,51.56,25.25,55.35,381.2324514311949
"Abu Dhabi, United Arab Emirates - Muscat, Oman",MCT,AUH,23.6,58.29,24.42,54.64,381.8966240434968
"Hamburg, Germany - Newcastle, United Kingdom",NCL,HAM,52.3,4.75,53.64,10.01,382.4568770810583
"Beijing, China - Tsinan, China",PEK,TNA,40.1,116.58,36.66,116.97,384.1374539034207
"Dresden, Germany - Frankfurt, Germany",FRA,DRS,50.1,8.56,51.12,13.77,384.75831678990573
"Dusseldorf, Germany - Paris, France",CDG,DUS,49.0,2.54,51.28,6.78,394.44921648919336
"East Midlands, United Kingdom - Glasgow, United Kingdom",EMA,GLA,52.8,-1.33,55.86,-4.43,395.2245997440063
"Dar Es Salaam, United Rep. Of Tanzania - Mtwara, United Rep. Of Tanzania",MYW,DAR,-10.3,40.18,-6.88,39.2,395.37591671052337
"Amsterdam, Netherlands - Paris, France",CDG,AMS,49.0,2.54,52.31,4.75,399.74851491113907
"Amsterdam, Netherlands - Paris, France",CDG,AMS,49.0,2.54,52.31,4.75,399.74851491113907
"Amsterdam, Netherlands - Paris, France",CDG,AMS,49.0,2.54,52.31,4.75,399.74851491113907
"Amsterdam, Netherlands - Paris, France",CDG,AMS,49.0,2.54,52.31,4.75,399.74851491113907
"Amsterdam, Netherlands - Paris, France",CDG,AMS,49.0,2.54,52.31,4.75,399.74851491113907
"Amsterdam, Netherlands - Sao Paulo, Brazil",GRU,AMS,49.0,2.54,52.31,4.75,399.74851491113907
"London, United Kingdom - Newcastle, United Kingdom",NCL,LHR,55.0,-1.71,51.47,-0.45,401.4840084430493
"Accra, Ghana - Lagos, Nigeria",LOS,ACC,6.6,3.32,5.6,-0.17,401.69531888525415
"Accra, Ghana - Lagos, Nigeria",LOS,ACC,6.6,3.32,5.6,-0.17,401.69531888525415
"Osaka, Japan - Tokyo, Japan",HND,ITM,35.6,139.75,34.79,135.44,401.95250337041006
"Delhi, India - Newcastle, United Kingdom",DEL,NCL,51.5,-0.45,55.04,-1.71,402.5574777683809
"Asturias, Spain - Madrid, Spain",OVD,MAD,43.6,-6.03,40.46,-3.58,403.6334979618127
"Glasgow, United Kingdom - Manchester, United Kingdom",GLA,MAN,55.9,-4.43,53.37,0.1,405.1124941112151
"Frankfurt, Germany - Hamburg, Germany",FRA,HAM,50.1,8.56,53.64,10.01,406.12809595199053
"Frankfurt, Germany - Hamburg, Germany",FRA,HAM,50.1,8.56,53.64,10.01,406.12809595199053
"Frankfurt, Germany - Hamburg, Germany",FRA,HAM,50.1,8.56,53.64,10.01,406.12809595199053
"Hamburg, Germany - Singapore, Singapore",SIN,HAM,50.1,8.56,53.64,10.01,406.12809595199053
"Frankfurt, Germany - Hamburg, Germany",HAM,FRA,53.6,10.01,50.05,8.56,407.2308526049403
"Geneva, Switzerland - Paris, France",CDG,GVA,49.0,2.54,46.23,6.11,408.0522432419256
"Geneva, Switzerland - Paris, France",CDG,GVA,49.0,2.54,46.23,6.11,408.0522432419256
"Geneva, Switzerland - Paris, France",CDG,GVA,49.0,2.54,46.23,6.11,408.0522432419256
"Birmingham, United Kingdom - Edinburgh, United Kingdom",EDI,BHX,56.0,-3.34,52.45,-1.73,408.4789020848642
"Isle Of Man, United Kingdom - Southampton, United Kingdom",SOU,IOM,51.0,-1.36,54.09,-4.63,408.6260915777667
"Geneva, Switzerland - Paris, France",GVA,CDG,46.2,6.11,49.01,2.54,411.4530694126889
"Geneva, Switzerland - Paris, France",GVA,CDG,46.2,6.11,49.01,2.54,411.4530694126889
"Basel-Mulhouse-Freiburg, Switzerland - Dusseldorf, Germany",BSL,DUS,47.6,7.59,51.28,6.78,413.4896555698097
"Belfast-city, United Kingdom - Manchester, United Kingdom",BHD,MAN,54.6,-5.87,53.37,0.1,413.57383334642844
"Frankfurt, Germany - Salzburg, Austria",FRA,SZG,50.1,8.56,47.79,13.0,413.67499818646746
"Francistown, Botswana - Gaborone, Botswana",GBE,FRW,-24.6,25.93,-21.16,27.48,414.276432319814
"Frankfurt, Germany - Prague, Czech Republic",FRA,PRG,50.1,8.56,50.08,14.43,418.80021395278175
"Monroe, United States Of America - New York, United States Of America",LGA,MLU,30.0,-95.34,32.51,-92.04,419.96010628241964
"San Francisco, United States Of America - Santa Barbara, United States Of America",SFO,SBA,37.6,-122.39,34.43,-119.83,421.1129764984498
"Dublin, Republic Of Ireland - Manchester, United Kingdom",MAN,DUB,53.4,0.1,53.34,-6.25,421.32989039889407
"Birmingham, United Kingdom - Glasgow, United Kingdom",GLA,BHX,55.9,-4.43,52.45,-1.73,422.0080161550376
"Berlin, Germany - Frankfurt, Germany",FRA,TXL,50.1,8.56,52.55,13.29,426.876081952585
"Berlin, Germany - Frankfurt, Germany",FRA,TXL,50.1,8.56,52.55,13.29,426.876081952585
"Berlin, Germany - Frankfurt, Germany",FRA,TXL,50.1,8.56,52.55,13.29,426.876081952585
"Boston, United States Of America - Montreal, Canada",YUL,BOS,45.5,-73.75,42.21,-71.0,427.2152825331388
"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LCY,54.1,-4.63,51.5,0.05,427.25655473493055
"Dublin, Republic Of Ireland - London, United Kingdom",LTN,DUB,51.9,-0.37,53.34,-6.25,427.98859841487086
"New York, United States Of America - Portland, United States Of America",LGA,PWM,40.8,-73.88,43.65,-70.31,432.29977762543757
"Maputo, Mozambique - Sao Paulo, Brazil",GRU,MPM,-26.1,28.23,-25.92,32.57,434.2861239456496
"Johannesburg, South Africa - Maputo, Mozambique",JNB,MPM,-26.1,28.23,-25.92,32.57,434.2861239456496
"Johannesburg, South Africa - Maputo, Mozambique",JNB,MPM,-26.1,28.23,-25.92,32.57,434.2861239456496
"Johannesburg, South Africa - Maputo, Mozambique",MPM,JNB,-25.9,32.57,-26.13,28.23,434.55938802929245
"Johannesburg, South Africa - Maputo, Mozambique",MPM,JNB,-25.9,32.57,-26.13,28.23,434.55938802929245
"Madrid, Spain - Porto, Portugal",MAD,OPO,40.5,-3.58,41.24,-8.67,435.8997156241091
"Madrid, Spain - Porto, Portugal",MAD,OPO,40.5,-3.58,41.24,-8.67,435.8997156241091
"Chicago, United States Of America - Kansas City, United States Of America",ORD,MCI,41.6,-98.93,39.3,-94.72,438.58032237774387
"Chicago, United States Of America - Kansas City, United States Of America",ORD,MCI,41.6,-98.93,39.3,-94.72,438.58032237774387
"Chicago, United States Of America - Kansas City, United States Of America",MCI,ORD,39.3,-94.72,41.6,-98.93,438.58032237774387
"Nice, France - Zurich, Switzerland",ZRH,NCE,47.5,8.57,43.67,7.21,438.9479713949925
"Chicago, United States Of America - Des Moines, United States Of America",ORD,DSM,41.6,-98.93,41.53,-93.65,439.4155017942168
"Chicago, United States Of America - Des Moines, United States Of America",DSM,ORD,41.5,-93.65,41.6,-98.93,439.5891849232369
"Cologne, Germany - Munich, Germany",CGN,MUC,50.9,7.11,48.34,11.77,440.12786767152824
"Johannesburg, South Africa - Pietermaritzburg, South Africa",PZB,JNB,-29.6,30.39,-26.13,28.23,440.5198596656103
"Mombasa, Kenya - Nairobi, Kenya",NBO,MBA,-1.3,36.81,-4.0,39.72,441.2674131838767
"Mombasa, Kenya - Nairobi, Kenya",NBO,MBA,-1.3,36.81,-4.0,39.72,441.2674131838767
"Entebbe/kampala, Uganda - Mombasa, Kenya",EBB,MBA,-1.3,36.81,-4.0,39.72,441.2674131838767
"Mombasa, Kenya - Nairobi, Kenya",NBO,MBA,-1.3,36.81,-4.0,39.72,441.2674131838767
"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,443.0754124259422
"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LHR,53.3,-6.25,51.47,-0.45,443.0754124259422
"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,443.3093886232981
"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,443.3093886232981
"Ahmedabad, India - Bombay, India",BOM,AMD,19.1,72.86,23.08,72.62,443.39443867666694
"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,444.812077124605
"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,444.812077124605
"Durban, South Africa - East London, South Africa",ELS,DUR,-33.0,27.83,-29.96,30.95,449.3118429641826
"Bilbao, Spain - Santiago De Compostela, Spain",SCQ,BIO,42.9,-8.42,43.31,-2.91,449.6970158713555
"Frankfurt, Germany - Paris, France",CDG,FRA,49.0,2.54,50.05,8.56,449.92626705840206
"Newcastle, United Kingdom - Southampton, United Kingdom",SOU,NCL,51.0,-1.36,55.04,-1.71,449.97671875435793
"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,450.84231190537935
"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,450.84231190537935
"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,450.84231190537935
"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,450.84231190537935
"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,450.84231190537935
"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,450.84231190537935
"Buffalo, United States Of America - Newark, United States Of America",EWR,BUF,40.7,-74.18,42.93,-78.74,452.03043836444135
"Dar Es Salaam, United Rep. Of Tanzania - Kilimanjaro, United Rep. Of Tanzania",DAR,JRO,-6.9,39.2,-3.43,37.07,452.3598181974749
"Johannesburg, South Africa - Kimberly, South Africa",JNB,KIM,-26.1,28.23,-28.79,24.77,454.0150343519836
"Bloemfontein, South Africa - Durban, South Africa",DUR,BFN,-30.0,30.95,-29.1,26.3,460.90543121744906
"New York, United States Of America - Osaka, Japan",JFK,ITM,35.8,140.39,34.79,135.44,463.1531577313262
"Madrid, Spain - Vigo, Spain",VGO,MAD,42.2,-8.63,40.46,-3.58,463.9788329982423
"Frankfurt, Germany - Geneva, Switzerland",GVA,FRA,46.2,6.11,50.05,8.56,465.20171411474007
"Frankfurt, Germany - Geneva, Switzerland",GVA,FRA,46.2,6.11,50.05,8.56,465.20171411474007
"Frankfurt, Germany - Geneva, Switzerland",GVA,FRA,46.2,6.11,50.05,8.56,465.20171411474007
"Frankfurt, Germany - Geneva, Switzerland",GVA,FRA,46.2,6.11,50.05,8.56,465.20171411474007
"Berlin, Germany - Cologne, Germany",TXL,CGN,52.6,13.29,50.88,7.11,466.47626849357204
"Frankfurt, Germany - Geneva, Switzerland",FRA,GVA,50.1,8.56,46.23,6.11,467.1944961985456
"Geneva, Switzerland - Jeddah, Saudi Arabia",JED,GVA,50.1,8.56,46.23,6.11,467.1944961985456
"Bogota, Colombia - Geneva, Switzerland",BOG,GVA,50.1,8.56,46.23,6.11,467.1944961985456
"Geneva, Switzerland - Seoul, Republic Of Korea",ICN,GVA,50.1,8.56,46.23,6.11,467.1944961985456
"Dublin, Republic Of Ireland - London, United Kingdom",STN,DUB,51.9,0.26,53.34,-6.25,467.66707767173983
"Canberra, Australia - Melbourne, Australia",MEL,CBR,-37.7,144.85,-35.31,149.19,470.2681257837965
"Boise, United States Of America - New York, United States Of America",JFK,BOI,40.8,-111.89,43.57,-116.22,471.3555598225278
"Dublin, Republic Of Ireland - London, United Kingdom",DUB,LCY,53.3,-6.25,51.5,0.05,471.89473266030535
"Dublin, Republic Of Ireland - London, United Kingdom",LCY,DUB,51.5,0.05,53.34,-6.25,473.62034220895765
"Dublin, Republic Of Ireland - Luxembourg, Luxembourg",LUX,DUB,51.5,0.05,53.34,-6.25,473.62034220895765
"New York, United States Of America - Norfolk, United States Of America",ORF,LGA,36.9,-76.22,40.77,-73.88,475.76516275178204
"Milwaukee, United States Of America - Minneapolis, United States Of America",MSP,MKE,44.9,-93.2,42.95,-87.91,475.9442177203948
"Paris, France - Zurich, Switzerland",ZRH,CDG,47.5,8.57,49.01,2.54,476.9488023150465
"Paris, France - Zurich, Switzerland",ZRH,CDG,47.5,8.57,49.01,2.54,476.9488023150465
"Dublin, Republic Of Ireland - London, United Kingdom",LGW,DUB,51.2,-0.16,53.34,-6.25,477.7729010044099
"Delhi, India - Teesside, United Kingdom",DEL,MME,52.3,4.75,54.51,-1.44,478.1880596964976
"Paris, France - Zurich, Switzerland",CDG,ZRH,49.0,2.54,47.45,8.57,478.77509707452873
"Guernsey -channel Isl., United Kingdom - Manchester, United Kingdom",MAN,GCI,53.4,0.1,49.43,-2.6,479.57592671537697
"Milan, Italy - Rome, Italy",LIN,FCO,45.5,9.18,41.9,12.5,481.168293603557
"Milan, Italy - Rome, Italy",LIN,FCO,45.5,9.18,41.9,12.5,481.168293603557
"Brussels, Belgium - Hamburg, Germany",HAM,BRU,53.6,10.01,50.89,4.48,482.1568703837115
"London, United Kingdom - Luxembourg, Luxembourg",LCY,LUX,51.5,0.05,49.63,6.21,482.16672045922934
"London, United Kingdom - Luxembourg, Luxembourg",LCY,LUX,51.5,0.05,49.63,6.21,482.16672045922934
"Arusha, United Rep. Of Tanzania - Dar Es Salaam, United Rep. Of Tanzania",DAR,ARK,-6.9,39.2,-3.37,36.67,482.38954530716336
"Madrid, Spain - Santiago De Compostela, Spain",MAD,SCQ,40.5,-3.58,42.9,-8.42,482.3982975609411
"Barcelona, Spain - Madrid, Spain",MAD,BCN,40.5,-3.58,41.3,2.08,484.0102243310136
"Barcelona, Spain - Madrid, Spain",MAD,BCN,40.5,-3.58,41.3,2.08,484.0102243310136
"Barcelona, Spain - Madrid, Spain",MAD,BCN,40.5,-3.58,41.3,2.08,484.0102243310136
"Bahrain, Bahrain - Dubai, United Arab Emirates",DXB,BAH,25.3,55.35,26.27,50.63,484.85353238031416
"Bahrain, Bahrain - Dubai, United Arab Emirates",DXB,BAH,25.3,55.35,26.27,50.63,484.85353238031416
"Geneva, Switzerland - Munich, Germany",MUC,GVA,48.3,11.77,46.23,6.11,485.1441761034672
"Geneva, Switzerland - Kiev-borispol, Ukraine",KBP,GVA,48.3,11.77,46.23,6.11,485.1441761034672
"Geneva, Switzerland - Munich, Germany",MUC,GVA,48.3,11.77,46.23,6.11,485.1441761034672
"Hanover, Germany - Munich, Germany",HAJ,MUC,52.5,9.7,48.34,11.77,485.3610763695112
"Dusseldorf, Germany - Munich, Germany",MUC,DUS,48.3,11.77,51.28,6.78,487.9234354082196
"Copenhagen, Denmark - Oslo, Norway",OSL,CPH,59.9,10.75,55.63,12.64,487.9568615915249
"Geneva, Switzerland - Munich, Germany",GVA,MUC,46.2,6.11,48.34,11.77,488.84585759647695
"Houston, United States Of America - New Orleans, United States Of America",IAH,MSY,30.0,-95.34,29.98,-90.26,489.3598156934981
"Birmingham, United Kingdom - Paris, France",BHX,CDG,52.5,-1.73,49.01,2.54,490.7118824707547
"Oslo, Norway - Stockholm, Sweden",ARN,OSL,55.6,12.64,59.91,10.75,492.2946531801104
"Isle Of Man, United Kingdom - Jersey-channel Islands, United Kingdom",IOM,JER,53.4,0.1,49.21,-2.19,492.44009308310586
"Jersey-channel Islands, United Kingdom - Manchester, United Kingdom",MAN,JER,53.4,0.1,49.21,-2.19,492.44009308310586
"Los Angeles, United States Of America - San Jose, United States Of America",LAX,SJC,34.1,-118.24,37.37,-121.93,493.1544910929389
"Montreal, Canada - Toronto Island, Canada",YUL,YTZ,45.5,-73.75,43.63,-79.4,493.5448320696617
"Belo Horizonte-confins, Brazil - New York, United States Of America",JFK,CNF,-23.4,-46.48,-19.63,-43.96,493.766917684116
"Tokushima, Japan - Tokyo, Japan",TKS,HND,34.1,134.6,35.55,139.75,497.05098319226147
"Edinburgh, United Kingdom - London, United Kingdom",EDI,LTN,56.0,-3.34,51.88,-0.37,497.70242921332925
"Colorado Springs, United States Of America - Philadelphia, United States Of America",COS,PHL,42.9,-83.53,45.05,-89.01,499.4476952612491
"Atlanta, United States Of America - Philadelphia, United States Of America",ATL,PHL,42.9,-83.53,45.05,-89.01,499.4476952612491
"Helsinki, Finland - Stockholm, Sweden",ARN,HEL,60.7,15.85,60.31,24.97,500.91761187052003
"Helsinki, Finland - Stockholm, Sweden",ARN,HEL,60.7,15.85,60.31,24.97,500.91761187052003
"Cardiff Wales, United Kingdom - Glasgow, United Kingdom",CWL,GLA,51.4,-3.34,55.86,-4.43,501.25059893489146
"Dusseldorf, Germany - London, United Kingdom",DUS,LHR,51.3,6.78,51.47,-0.45,502.0350975191418
"Dusseldorf, Germany - London, United Kingdom",LHR,DUS,51.5,-0.45,51.28,6.78,502.21983197239894
"Dusseldorf, Germany - London, United Kingdom",LHR,DUS,51.5,-0.45,51.28,6.78,502.21983197239894
"Dusseldorf, Germany - New York, United States Of America",JFK,DUS,51.5,-0.45,51.28,6.78,502.21983197239894
"Belfast-city, United Kingdom - London, United Kingdom",BHD,LHR,54.6,-5.87,51.47,-0.45,502.35443777938076
"Montreal, Canada - Toronto, Canada",YYZ,YUL,43.7,-79.61,45.46,-73.75,503.69147663792177
"La Coruna, Spain - Madrid, Spain",MAD,LCG,40.5,-3.58,43.3,-8.38,504.74506827031433
"Durban, South Africa - Johannesburg, South Africa",JNB,DUR,-26.1,28.23,-29.96,30.95,505.5745188946116
"Durban, South Africa - London, United Kingdom",LHR,DUR,-26.1,28.23,-29.96,30.95,505.5745188946116
"Doha, Qatar - Durban, South Africa",DOH,DUR,-26.1,28.23,-29.96,30.95,505.5745188946116
"Entebbe/kampala, Uganda - Nairobi, Kenya",EBB,NBO,0.0,32.44,-1.28,36.81,506.4576791616486
"Entebbe/kampala, Uganda - Nairobi, Kenya",EBB,NBO,0.0,32.44,-1.28,36.81,506.4576791616486
"Entebbe/kampala, Uganda - Nairobi, Kenya",EBB,NBO,0.0,32.44,-1.28,36.81,506.4576791616486
"Durban, South Africa - Johannesburg, South Africa",DUR,JNB,-30.0,30.95,-26.13,28.23,506.473345048474
"Accra, Ghana - Entebbe/kampala, Uganda",ACC,EBB,-1.3,36.81,0.04,32.44,508.37411658886407
"Entebbe/kampala, Uganda - Nairobi, Kenya",NBO,EBB,-1.3,36.81,0.04,32.44,508.37411658886407
"Entebbe/kampala, Uganda - Nairobi, Kenya",NBO,EBB,-1.3,36.81,0.04,32.44,508.37411658886407
"Edinburgh, United Kingdom - London, United Kingdom",STN,EDI,51.9,0.26,55.96,-3.34,509.2669388018036
"Lisbon, Portugal - Madrid, Spain",LIS,MAD,38.8,-9.13,40.46,-3.58,509.92770505771625
"Lisbon, Portugal - Madrid, Spain",LIS,MAD,38.8,-9.13,40.46,-3.58,509.92770505771625
"Luxembourg, Luxembourg - Milan, Italy",LUX,MXP,49.6,6.21,45.47,9.18,510.5572650965679
"Abuja, Nigeria - Lagos, Nigeria",LOS,ABV,6.6,3.32,9.01,7.27,511.1777315931118
"Lisbon, Portugal - Madrid, Spain",MAD,LIS,40.5,-3.58,38.77,-9.13,512.7624302050681
"Lisbon, Portugal - Madrid, Spain",MAD,LIS,40.5,-3.58,38.77,-9.13,512.7624302050681
"Lisbon, Portugal - Madrid, Spain",MAD,LIS,40.5,-3.58,38.77,-9.13,512.7624302050681
"London, United Kingdom - Luxembourg, Luxembourg",LHR,LUX,51.5,-0.45,49.63,6.21,514.2252177390798
"London, United Kingdom - Luxembourg, Luxembourg",LHR,LUX,51.5,-0.45,49.63,6.21,514.2252177390798
"Manchester, United Kingdom - Paris, France",MAN,CDG,53.4,0.1,49.01,2.54,516.9794687853697
"Frankfurt, Germany - Milan, Italy",FRA,LIN,50.1,8.56,45.47,9.18,517.0692595013215
"Frankfurt, Germany - Milan, Italy",FRA,LIN,50.1,8.56,45.47,9.18,517.0692595013215
"Frankfurt, Germany - Milan, Italy",FRA,LIN,50.1,8.56,45.47,9.18,517.0692595013215
"Montreal, Canada - New York, United States Of America",LGA,YUL,40.8,-73.88,45.46,-73.75,518.4382214606266
"Montreal, Canada - New York, United States Of America",LGA,YUL,40.8,-73.88,45.46,-73.75,518.4382214606266
"Glasgow, United Kingdom - London, United Kingdom",GLA,LTN,55.9,-4.43,51.88,-0.37,520.150279180484
"Belo Horizonte-confins, Brazil - Sao Paulo, Brazil",CGH,CNF,-23.6,-46.66,-19.63,-43.96,522.3992516288857
"Amsterdam, Netherlands - Newcastle, United Kingdom",AMS,NCL,52.3,4.75,55.04,-1.71,523.208200260003
"New York, United States Of America - Ottawa, Canada",LGA,YOW,40.8,-73.88,45.32,-75.67,523.3429118783756
"Burbank, United States Of America - San Francisco, United States Of America",BUR,SFO,34.2,-118.35,37.61,-122.39,525.5746726172871
"Rome, Italy - Turin, Italy",TRN,FCO,45.1,7.7,41.9,12.5,525.8228835110168
"Charlotte, United States Of America - Nashville, United States Of America",CLT,BNA,35.2,-80.95,36.13,-86.67,527.0657103260487
"Hyderabad, India - Madras, India",HYD,MAA,17.5,78.46,13.05,80.23,530.1375907285842
"Montreal, Canada - Newark, United States Of America",EWR,YUL,40.7,-74.18,45.46,-73.75,530.6028615000705
"Montreal, Canada - Newark, United States Of America",EWR,YUL,40.7,-74.18,45.46,-73.75,530.6028615000705
